link	university	language	plataform	title
http://ocwus.us.es/ciencias-y-tecnicas-historiograficas/archivistica-y-biblioteconomia	Universidad de Sevilla	Spanish	eduCommons	Archivística y Biblioteconomía
http://ocwus.us.es/ciencias-y-tecnicas-historiograficas/historia-del-libro-impreso	Universidad de Sevilla	Spanish	eduCommons	Historia del Libro Impreso
http://ocwus.us.es/cirugia/pp	Universidad de Sevilla	Spanish	eduCommons	Patología Quirúrgica
http://ocwus.us.es/cirugia/pp-1	Universidad de Sevilla	Spanish	eduCommons	Clínica Quirúrgica
http://ocwus.us.es/cirugia/pp-2	Universidad de Sevilla	Spanish	eduCommons	Patología Quirúrgica General
http://ocwus.us.es/composicion-arquitectonica/critica-e-historia-de-la-arquitectura-en-andalucia	Universidad de Sevilla	Spanish	eduCommons	Crítica e Historia de la Arquitectura en Andalucía
http://ocwus.us.es/composicion-arquitectonica/historia-de-la-arquitectura-i	Universidad de Sevilla	Spanish	eduCommons	Historia de la Arquitectura I
http://ocwus.us.es/composicion-arquitectonica/pp	Universidad de Sevilla	Spanish	eduCommons	Historia de la Arquitectura III
http://ocwus.us.es/composicion-arquitectonica/pp-1	Universidad de Sevilla	Spanish	eduCommons	Historia de la Arquitectura II
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/ecologia-de-la-comunicacion	Universidad de Sevilla	Spanish	eduCommons	Ecología de la Comunicación
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/pp	Universidad de Sevilla	Spanish	eduCommons	Historia de la Comunicación Social II
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/pp-1	Universidad de Sevilla	Spanish	eduCommons	Historia de la Comunicación Social II (Prof. Ramón Navarrete-Galiano)
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/pp-2	Universidad de Sevilla	Spanish	eduCommons	Aplicaciones Interactivas
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/pp-3	Universidad de Sevilla	Spanish	eduCommons	Historia de la Radio y la TV en España
http://ocwus.us.es/comunicacion-audiovisual-y-publicidad/tendencias-actuales-de-investigacion-en-narrativa-audiovisual	Universidad de Sevilla	Spanish	eduCommons	Tendencias Actuales de Investigación en Narrativa Audiovisual
http://ocwus.us.es/derecho-administrativo/derecho-administrativo-i	Universidad de Sevilla	Spanish	eduCommons	Derecho Administrativo I
http://ocwus.us.es/derecho-administrativo/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho Administrativo
http://ocwus.us.es/derecho-administrativo/pp-1	Universidad de Sevilla	Spanish	eduCommons	Sector Público e Intervención Administrativa en la Economía
http://ocwus.us.es/derecho-administrativo/regimen-juridico-de-la-administracion-publica-sociolaboral	Universidad de Sevilla	Spanish	eduCommons	Regimen Jurídico de la Administración Pública Sociolaboral
http://ocwus.us.es/derecho-civil/estatutos-juridico-privados-singulares-de-la-propiedad	Universidad de Sevilla	Spanish	eduCommons	Estatutos jurídico-privados singulares de la propiedad
http://ocwus.us.es/derecho-del-trabajo-y-de-la-segurida-social/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho de la Seguridad Social
http://ocwus.us.es/derecho-del-trabajo-y-de-la-segurida-social/pp-1	Universidad de Sevilla	Spanish	eduCommons	Elementos de Derecho Privado
http://ocwus.us.es/derecho-del-trabajo-y-de-la-segurida-social/pp-2	Universidad de Sevilla	Spanish	eduCommons	Organización de la Prevención en la Empresa
http://ocwus.us.es/derecho-del-trabajo-y-de-la-segurida-social/practicas-integradas	Universidad de Sevilla	Spanish	eduCommons	Prácticas Integradas
http://ocwus.us.es/derecho-financiero-y-tributario/pp	Universidad de Sevilla	Spanish	eduCommons	Fiscalidad Internacional
http://ocwus.us.es/derecho-financiero-y-tributario/pp-1	Universidad de Sevilla	Spanish	eduCommons	Gestión y Control del Gasto Público
http://ocwus.us.es/derecho-internacional-publico-y-relaciones-internacionales/pp	Universidad de Sevilla	Spanish	eduCommons	Relaciones Internacionales
http://ocwus.us.es/derecho-mercantil/derecho-mercantil-i	Universidad de Sevilla	Spanish	eduCommons	Derecho Mercantil I (Prof. JC Vazquez Cueto)
http://ocwus.us.es/derecho-mercantil/derecho-mercantil-ii	Universidad de Sevilla	Spanish	eduCommons	Derecho Mercantil II
http://ocwus.us.es/derecho-mercantil/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho Mercantil (Prof. A. Rodriguez de Quiñones de Torres)
http://ocwus.us.es/derecho-mercantil/pp-1	Universidad de Sevilla	Spanish	eduCommons	Derecho Mercantil (Prof. Pablo Martínez-Gijón Machuca)
http://ocwus.us.es/derecho-mercantil/pp-2	Universidad de Sevilla	Spanish	eduCommons	Derecho Privado del Empresario Turístico
http://ocwus.us.es/derecho-mercantil/prueba	Universidad de Sevilla	Spanish	eduCommons	Derecho Mercantil I (Prof. Rafael La Casa García)
http://ocwus.us.es/derecho-penal/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho Penal. Parte General
http://ocwus.us.es/derecho-penal/pp-1	Universidad de Sevilla	Spanish	eduCommons	Derecho Penal II
http://ocwus.us.es/derecho-pocesal/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho Procesal I
http://ocwus.us.es/dibujo/dibujo-y-concepto-de-formas	Universidad de Sevilla	Spanish	eduCommons	Dibujo y Concepto de Formas
http://ocwus.us.es/dibujo/iniciacion-a-la-fotografia	Universidad de Sevilla	Spanish	eduCommons	Iniciación a la fotografía
http://ocwus.us.es/didactica-de-la-expresion-corporal/pp	Universidad de Sevilla	Spanish	eduCommons	Planificación y Diseño de Actividades Físicas y Deportivas
http://ocwus.us.es/didactica-de-la-expresion-musical/pp	Universidad de Sevilla	Spanish	eduCommons	Educación Artística y su Didáctica
http://ocwus.us.es/didactica-de-las-ciencias-sociales/pp	Universidad de Sevilla	Spanish	eduCommons	Conocimiento del Medio Natural, Social y Cultural
http://ocwus.us.es/didactica-y-organizacion-escolar/bases-psicopedagogicas-de-la-educacion-especial	Universidad de Sevilla	Spanish	eduCommons	Bases Psicopedagógicas de la Educación Especial
http://ocwus.us.es/didactica-y-organizacion-escolar/didactica-general	Universidad de Sevilla	Spanish	eduCommons	Didáctica General
http://ocwus.us.es/didactica-y-organizacion-escolar/didactica-general-accesible	Universidad de Sevilla	Spanish	eduCommons	Didáctica General (accesible)
http://ocwus.us.es/didactica-y-organizacion-escolar/diseno-de-materiales-audiovisuales-y-materiales-de-ensenanza	Universidad de Sevilla	Spanish	eduCommons	Diseño de Medios Audiovisuales y Materiales de Enseñanza
http://ocwus.us.es/didactica-y-organizacion-escolar/empresa-y-atencion-a-la-diversidad	Universidad de Sevilla	Spanish	eduCommons	Empresa y Atención a la Diversidad
http://ocwus.us.es/didactica-y-organizacion-escolar/investigacion-en-medios-1	Universidad de Sevilla	Spanish	eduCommons	Investigación en Medios y Materiales de Enseñanza
http://ocwus.us.es/didactica-y-organizacion-escolar/nuevas-tecnologias-aplicadas-a-la-educacion	Universidad de Sevilla	Spanish	eduCommons	Nuevas Tecnologías Aplicadas a la Educación
http://ocwus.us.es/didactica-y-organizacion-escolar/organizacion-del-centro-escolar	Universidad de Sevilla	Spanish	eduCommons	Organización del Centro Escolar
http://ocwus.us.es/didactica-y-organizacion-escolar/organizacion-del-centro-escolar-prof-jose-manuel-lavie-martinez	Universidad de Sevilla	Spanish	eduCommons	Organización del Centro Escolar (Prof. José Manuel Lavié Martínez)
http://ocwus.us.es/didactica-y-organizacion-escolar/procesos-de-ensenanza-aprendizaje	Universidad de Sevilla	Spanish	eduCommons	Procesos de Enseñanza-Aprendizaje
http://ocwus.us.es/didactica-y-organizacion-escolar/prueba	Universidad de Sevilla	Spanish	eduCommons	Organización y diversidad
http://ocwus.us.es/didactica-y-organizacion-escolar/tecnologia-educativa-y-nuevas-tecnologias-aplicadas-a-la-educacion	Universidad de Sevilla	Spanish	eduCommons	Tecnología Educativa y Nuevas Tecnologías Aplicadas a la Educación
http://ocwus.us.es/didactica-y-organizacion-escolar/utilizacion-didactica-de-las-herramientas-de-trabajo-colaborativo	Universidad de Sevilla	Spanish	eduCommons	Utilización didáctica de las herramientas de trabajo colaborativo
http://ocwus.us.es/didactica-y-organizacion-escolar/utilizacion-didactica-del-video	Universidad de Sevilla	Spanish	eduCommons	Utilización Didáctica del Video
http://ocwus.us.es/economia-aplicada/economia-espanola	Universidad de Sevilla	Spanish	eduCommons	Economía Española
http://ocwus.us.es/economia-aplicada/introduccion-a-la-economia	Universidad de Sevilla	Spanish	eduCommons	Introducción a la Economía
http://ocwus.us.es/economia-aplicada/pp	Universidad de Sevilla	Spanish	eduCommons	Comercialización
http://ocwus.us.es/economia-aplicada/pp-1	Universidad de Sevilla	Spanish	eduCommons	Economía Bancaria
http://ocwus.us.es/electromagnetismo/pp	Universidad de Sevilla	Spanish	eduCommons	Física II
http://ocwus.us.es/eletronica/pp	Universidad de Sevilla	Spanish	eduCommons	Análisis y Síntesis de Circuitos
http://ocwus.us.es/eletronica/sistemas-electronicos-para-el-tratamiento-de-la-informacion	Universidad de Sevilla	Spanish	eduCommons	Sistemas Electrónicos para el Tratamiento de la Información
http://ocwus.us.es/enfermeria/pp	Universidad de Sevilla	Spanish	eduCommons	Historia, Teoría y Métodos de la Enfermería I
http://ocwus.us.es/enfermeria/pp-1	Universidad de Sevilla	Spanish	eduCommons	Enfermería Clínica
http://ocwus.us.es/escultura/pp	Universidad de Sevilla	Spanish	eduCommons	Modelado y Composición
http://ocwus.us.es/escultura/pp-1	Universidad de Sevilla	Spanish	eduCommons	Modelado
http://ocwus.us.es/estadistica-e-investigacion-operativa/estadistica	Universidad de Sevilla	Spanish	eduCommons	Estadística
http://ocwus.us.es/estadistica-e-investigacion-operativa/pp	Universidad de Sevilla	Spanish	eduCommons	Estadísticas y Técnicas de Muestreo
http://ocwus.us.es/estetica-y-teoria-de-las-artes/pp	Universidad de Sevilla	Spanish	eduCommons	Seminario de Estética I
http://ocwus.us.es/estetica-y-teoria-de-las-artes/pp-1	Universidad de Sevilla	Spanish	eduCommons	Seminario de Estética II
http://ocwus.us.es/estomatologia/cirugia-bucal	Universidad de Sevilla	Spanish	eduCommons	Cirugía Bucal
http://ocwus.us.es/estudios-arabes-e-islamicos/pp	Universidad de Sevilla	Spanish	eduCommons	Derecho Islámico
http://ocwus.us.es/expresion-grafica-arquitectonica/pp	Universidad de Sevilla	Spanish	eduCommons	Oficina Técnica y Proyectos
http://ocwus.us.es/expresion-grafica-en-la-ingenieria/geometria-plana-y-dibujo-asistido-por-ordenador	Universidad de Sevilla	Spanish	eduCommons	Geometría Plana y Dibujo Asistido por Ordenador
http://ocwus.us.es/expresion-grafica-en-la-ingenieria/pp	Universidad de Sevilla	Spanish	eduCommons	Expresión Artística I
http://ocwus.us.es/filologia-alemana/historia-de-la-lengua-alemana	Universidad de Sevilla	Spanish	eduCommons	Historia de la Lengua Alemana
http://ocwus.us.es/filologia-alemana/pp	Universidad de Sevilla	Spanish	eduCommons	Historia de la Literatura en Lengua Alemana
http://ocwus.us.es/filologia-inglesa/pp	Universidad de Sevilla	Spanish	eduCommons	Literatura Anglosajona y Medieval Inglesa 101
http://ocwus.us.es/filologia-italiana/segunda-lengua-iii-italiano	Universidad de Sevilla	Spanish	eduCommons	Segunda Lengua III (Italiano)
http://ocwus.us.es/filosofia/antropologia-i	Universidad de Sevilla	Spanish	eduCommons	Antropología I
http://ocwus.us.es/filosofia/historia-de-la-antropologia-filosofica	Universidad de Sevilla	Spanish	eduCommons	Historia de la Antropología Filosófica
http://ocwus.us.es/fisica-aplicada/complementos-de-fisica	Universidad de Sevilla	Spanish	eduCommons	Complementos de Física
http://ocwus.us.es/fisica-aplicada/copy_of_complementos-de-fisica	Universidad de Sevilla	Spanish	eduCommons	Complementos de Física (Ingeniería Informática)
http://ocwus.us.es/fisica-aplicada/fotonica-aplicada-a-la-computacion-y-transmision-de-informacion	Universidad de Sevilla	Spanish	eduCommons	Fotónica Aplicada a la Computación y Transmisión de Información
http://ocwus.us.es/fisica-aplicada/fundamentos-fisicos-de-la-informatica	Universidad de Sevilla	Spanish	eduCommons	Fundamentos Físicos de la Informática
http://ocwus.us.es/fisica-de-la-materia-condensada/pp	Universidad de Sevilla	Spanish	eduCommons	Propiedades Magnéticas de los Materiales
http://ocwus.us.es/fisica-de-la-materia-condensada/pp-1	Universidad de Sevilla	Spanish	eduCommons	Comportamiento Mecánico de los Materiales
http://ocwus.us.es/fisica-teorica/pp	Universidad de Sevilla	Spanish	eduCommons	Física Matemática
http://ocwus.us.es/fisiologia-vegetal/fisiologia-vegetal-ambiental	Universidad de Sevilla	Spanish	eduCommons	Fisiología Vegetal Ambiental
http://ocwus.us.es/fisiologia-vegetal/pp-1	Universidad de Sevilla	Spanish	eduCommons	Metabolismo Secundario y Metabolismo de Defensa en Plantas
http://ocwus.us.es/fisiologia/pp	Universidad de Sevilla	Spanish	eduCommons	Principios Evolutivos del Comportamiento
http://ocwus.us.es/fisioterapia/electroterapia	Universidad de Sevilla	Spanish	eduCommons	Electroterapia
http://ocwus.us.es/genetica/pp	Universidad de Sevilla	Spanish	eduCommons	Expresión Génica
http://ocwus.us.es/geografia-fisica/riesgos-naturales	Universidad de Sevilla	Spanish	eduCommons	Riesgos Naturales
http://ocwus.us.es/geografia-fisica/sistemas-de-informacion-geografica-en-geografia-fisica	Universidad de Sevilla	Spanish	eduCommons	Sistemas de Información Geográfica en Geografía Física
http://ocwus.us.es/geografia-humana/geografia-del-mar	Universidad de Sevilla	Spanish	eduCommons	Geografía del mar
http://ocwus.us.es/geografia-humana/geografia-del-turismo	Universidad de Sevilla	Spanish	eduCommons	Geografía del Turismo
http://ocwus.us.es/geografia-humana/handbook-on-marine-policy-in-the-us-and-the-eu-an-approach-to-emerging-issues	Universidad de Sevilla	Spanish	eduCommons	Handbook on marine policy in the US and the EU an approach to emerging issues
http://ocwus.us.es/geografia-humana/pisajes-rurales-mediterraneos	Universidad de Sevilla	Spanish	eduCommons	Paisajes Rurales Mediterráneos
http://ocwus.us.es/geografia-humana/pp	Universidad de Sevilla	Spanish	eduCommons	Geografía y Medio Ambiente
http://ocwus.us.es/historia-de-america/pp	Universidad de Sevilla	Spanish	eduCommons	Problemática y Retos en la Gestión de Centros Históricos en Iberoamérica
http://ocwus.us.es/historia-de-america/pp-1	Universidad de Sevilla	Spanish	eduCommons	Historia de la Ciudad Hispanoamericana
http://ocwus.us.es/historia-de-america/pp-2	Universidad de Sevilla	Spanish	eduCommons	Historia de los Sistemas Políticos Americanos
http://ocwus.us.es/historia-de-america/pp-3	Universidad de Sevilla	Spanish	eduCommons	Historia de la Colonización Portuguesa
http://ocwus.us.es/historia-del-arte/gestion-del-patrimonio-cultural	Universidad de Sevilla	Spanish	eduCommons	Gestión del Patrimonio Cultural
http://ocwus.us.es/historia-del-arte/pp	Universidad de Sevilla	Spanish	eduCommons	Legislación Artística y Museología
http://ocwus.us.es/historia-del-derecho-y-de-las-instituciones/historia-y-derecho-indigena	Universidad de Sevilla	Spanish	eduCommons	Historia y Derecho Indígena
http://ocwus.us.es/ingenieria-agroforestal/hidraulica-y-riegos	Universidad de Sevilla	Spanish	eduCommons	Hidraulica y Riegos
http://ocwus.us.es/ingenieria-de-sistemas-y-automatica/pp	Universidad de Sevilla	Spanish	eduCommons	Fundamentos de Informática
http://ocwus.us.es/ingenieria-del-terreno/pp	Universidad de Sevilla	Spanish	eduCommons	Estructuras II, Mecánica del Suelo y Cimentaciones
http://ocwus.us.es/ingenieria-del-terreno/pp-1	Universidad de Sevilla	Spanish	eduCommons	Mecánica del Suelo y Cimentaciones
http://ocwus.us.es/ingenieria-telematica/arquitectura-de-computadores	Universidad de Sevilla	Spanish	eduCommons	Arquitectura de Computadores
http://ocwus.us.es/ingenieria-telematica/pp	Universidad de Sevilla	Spanish	eduCommons	Laboratorio de Software de Comunicaciones
http://ocwus.us.es/ingenieria-telematica/pp-1	Universidad de Sevilla	Spanish	eduCommons	Sistemas Operativos
http://ocwus.us.es/lengua-espanola/pp	Universidad de Sevilla	Spanish	eduCommons	Aprendizaje y Enseñanza de las Materias de Lengua y Literatura
http://ocwus.us.es/lengua-espanola/pp-1	Universidad de Sevilla	Spanish	eduCommons	Lengua Española: Norma y Uso
http://ocwus.us.es/lengua-espanola/pp-2	Universidad de Sevilla	Spanish	eduCommons	Etimología y Lexicología Histórica del Español
http://ocwus.us.es/matematica-aplicada/algebra-numerica	Universidad de Sevilla	Spanish	eduCommons	Álgebra Numérica
http://ocwus.us.es/matematica-aplicada/matematicas-ii	Universidad de Sevilla	Spanish	eduCommons	Matemáticas II
http://ocwus.us.es/matematica-aplicada/pp	Universidad de Sevilla	Spanish	eduCommons	Introducción al Cálculo Infinitesimal
